place_id,local_date,local_weekday,local_hour,current_pop,usual_pop
ChIJU5ez5oFPqEcRY60T26uGVqQ,2020-04-14,1,15,82,100
ChIJMQfaOq9OqEcRODhg_9gOv24,2020-04-14,1,15,55,62
ChIJlV40EExOqEcRw-LRQsb4aos,2020-04-14,1,15,24,50
ChIJ23bYUrdPqEcR--60xiSSnaI,2020-04-14,1,15,24,61
ChIJ7RS22jpQqEcRnWoWUdPqkBY,2020-04-14,1,15,69,42
ChIJ0xw-grBPqEcRDfgkCHQ1rqM,2020-04-14,1,15,46,44
ChIJX34RPbZPqEcRXibevzP3XiA,2020-04-14,1,15,51,45
ChIJiXy4PStQqEcR8rIwESu5p1E,2020-04-14,1,15,22,73
ChIJk3y_xSdQqEcRUgE3G_So_6E,2020-04-14,1,15,17,46
ChIJl-E6YalPqEcR_GkxU8NFoDI,2020-04-14,1,15,35,53
ChIJnWcVkc9PqEcRqjr9XITgAmk,2020-04-14,1,15,60,43
ChIJhZaZ869PqEcRPmKblp30AzY,2020-04-14,1,15,33,45
ChIJg05QCMtPqEcRA4R-XtTmwEc,2020-04-14,1,15,48,39
ChIJAdumy8pPqEcRqd3MBVweUDo,2020-04-14,1,15,56,51
ChIJ3xjfazJOqEcR_xEjLstk1ts,2020-04-14,1,15,51,66
ChIJ3xjfazJOqEcRNVRuOusY0Y0,2020-04-14,1,15,47,53
ChIJ26yy9bNPqEcRELeMI16P4Lw,2020-04-14,1,15,58,48
ChIJ38jO0DpQqEcR0sb2oBhIvlY,2020-04-14,1,15,71,41
ChIJnUuaO9NPqEcR7lz9oHr3v40,2020-04-14,1,15,50,52
ChIJGWcUFslPqEcRja-FEYvslkA,2020-04-14,1,15,41,68
ChIJtW6QIrVPqEcRUEyaYMXemkw,2020-04-14,1,15,43,67
ChIJEyJMh01OqEcRSJkG3ongwxI,2020-04-14,1,15,23,39
ChIJoRUmFy9QqEcR5fN1kG7Tk4E,2020-04-14,1,15,40,52
ChIJE-KGL9hPqEcR2GODIYPbCBY,2020-04-14,1,15,10,38
ChIJuRMuBrxPqEcRdIDac6adQUI,2020-04-14,1,15,62,77
ChIJjRXvY8YjZUERKrRmCBqT8Rg,2020-04-14,1,15,39,56
ChIJIwKgZ8BOqEcR38x3fVXAZFs,2020-04-14,1,15,31,19
ChIJ30NGtNxOqEcRtXe6ckl5K6o,2020-04-14,1,15,57,46
ChIJaXJqksdOqEcR6FhniiREg4E,2020-04-14,1,15,69,65
ChIJu_Ywli1JqEcRWRkWDXueoVc,2020-04-14,1,15,60,51
ChIJz4SKSZVOqEcRsL4mvGL-2s0,2020-04-14,1,15,70,54
ChIJvSikEstOqEcRjtstW8g_5FA,2020-04-14,1,15,77,61
ChIJq0-TLbZOqEcRpa2udxJOF-M,2020-04-14,1,15,46,63
ChIJ7x1gzs9OqEcRpzTP_0F0sU0,2020-04-14,1,15,49,63
ChIJIT09h8BOqEcRIi3sLcU1tzo,2020-04-14,1,15,46,71
ChIJ2zcNi7NOqEcRZ2w5Oe3atjg,2020-04-14,1,15,74,66
ChIJpw4u6zJJqEcRa3yfzT2mjLo,2020-04-14,1,15,34,58
ChIJ0903yc9OqEcRIVTOmMUQWtg,2020-04-14,1,15,81,65
ChIJGbVC38tOqEcRNSCq8w7A6vg,2020-04-14,1,15,39,68
ChIJhajpfcFOqEcRdOSJDoCnyb0,2020-04-14,1,15,46,57
ChIJ8T0TNu1OqEcRncejCJ_ysMU,2020-04-14,1,15,56,61
ChIJfYVqyslOqEcRzW-iiYP3fhA,2020-04-14,1,15,62,77
ChIJqdq6ntpOqEcRUmBkQCXg1Po,2020-04-14,1,15,76,61
ChIJeaDIUNFIqEcRZpY9bG5lZr4,2020-04-14,1,15,42,63
ChIJ23vyD9dIqEcRxMKQXpyY_YA,2020-04-14,1,15,33,47
ChIJxw6ty3xOqEcRTP-mRDaheCw,2020-04-14,1,15,67,61
ChIJ_QHNioVOqEcRM1gm-GLMu8E,2020-04-14,1,15,16,42
ChIJl6g8TI9OqEcRz6_6Wt5SNdg,2020-04-14,1,15,71,51
ChIJDaptyjpMqEcRXROtkyE_emA,2020-04-14,1,15,57,78
ChIJHYHAg71OqEcRHx-AEEjBtRw,2020-04-14,1,15,36,53
ChIJKziXg-5OqEcRDtxHBKJbd3I,2020-04-14,1,15,71,59
ChIJHYHAg71OqEcRkljxjJ0BqFw,2020-04-14,1,15,52,87
ChIJRQWawX1OqEcRUpJTlQB-Qis,2020-04-14,1,15,69,70
ChIJg6kNz4xOqEcRg_y_iAbKzac,2020-04-14,1,15,71,47
ChIJTQ1llWVLqEcRLoqzzG_QIy8,2020-04-14,1,15,98,43
ChIJxRIFHspUqEcR2H279DuiYeQ,2020-04-14,1,15,35,66
ChIJiYjDgXBLqEcREL5PEwh9PjI,2020-04-14,1,15,56,46
ChIJq6o6F3pLqEcRb8Do2fDC02g,2020-04-14,1,15,51,19
ChIJfTuSpoVLqEcRd6R9n8aj9mg,2020-04-14,1,15,52,75
ChIJ53tXqX5LqEcRY0zxf2eDx1A,2020-04-14,1,15,55,57
ChIJc5xXNGFMqEcRXf19Zxh0uRs,2020-04-14,1,15,43,63
ChIJ6UwmC55LqEcRA-bIqpaS9ZA,2020-04-14,1,15,47,65
ChIJ_3ZyCWdMqEcRl2RlkXIY8hs,2020-04-14,1,15,55,71
ChIJCSSy8M9NqEcR1DlU8xi1sx4,2020-04-14,1,15,45,74
ChIJ8dOUGflNqEcRu2ifgiaGiB4,2020-04-14,1,15,65,58
ChIJodeH1-GqqUcRqyrvYKeoj2k,2020-04-14,1,15,80,54
ChIJrTROXAdNqEcR3C1kzUTJb6M,2020-04-14,1,15,57,57
ChIJ28DVeT5NqEcRBHPnJR3QOM0,2020-04-14,1,15,41,67
ChIJfVDlXZ0hZUERdDHVGwmk-d0,2020-04-14,1,15,111,42
ChIJX8bFR5BOqEcRoMBbflJfeEc,2020-04-14,1,15,41,62
ChIJUwopaaRPqEcRyES57KXZB0o,2020-04-14,1,15,54,62
ChIJx0Q2FOVOqEcRCt4Rj_wI0_g,2020-04-14,1,15,58,37
ChIJx2LSe4lLqEcR-lOMCZxBmXk,2020-04-14,1,15,28,73
ChIJR-5e0OdLqEcRoh1QsCUOk-Q,2020-04-14,1,15,47,56
ChIJC6nKO-tLqEcRAB1K5YkgD5U,2020-04-14,1,15,29,81
ChIJU_Z6zrBLqEcR2FMXfrxX_as,2020-04-14,1,15,46,44
ChIJx3suCVBJqEcREXhh6ungzFg,2020-04-14,1,15,65,37
ChIJDebzVsxLqEcRH1PCJ5o_D1U,2020-04-14,1,15,46,60
ChIJgcFYBfZLqEcRWJZjz1DAJ48,2020-04-14,1,15,45,99
ChIJZyBWuLVLqEcRsZFiXh4hBbk,2020-04-14,1,15,60,52
ChIJb2IR4NJLqEcRO7-6LoPQddU,2020-04-14,1,15,66,50
ChIJOaE6V5JLqEcRsykiPqgeQ8I,2020-04-14,1,15,45,77
ChIJ6ZxRBHZLqEcR4n3CjIh9KTk,2020-04-14,1,15,43,55
ChIJl-EVYItLqEcR5s2-xH9MNjA,2020-04-14,1,15,62,73
ChIJAbUn9LNOqEcRi_lb8AM-SJA,2020-04-14,1,15,43,78
ChIJ4ZDApvhLqEcRCORHufZl3UA,2020-04-14,1,15,58,44
ChIJZcJv8r9LqEcRNCdMqjZZGik,2020-04-14,1,15,65,50
ChIJgRSqt1RJqEcRP32nSZ8UFXM,2020-04-14,1,15,64,56
ChIJXWgncPtLqEcR9TaQQh3peSk,2020-04-14,1,15,56,49
ChIJXWgncPtLqEcRHSfW6jEqyIg,2020-04-14,1,15,60,58
ChIJvYevgt5LqEcRouLIg-_VtGA,2020-04-14,1,15,97,57
ChIJyWGlN3hLqEcR2iwbQok-w7U,2020-04-14,1,15,83,53
ChIJoWbx0M5LqEcRHiAJEFnhWRo,2020-04-14,1,15,50,62
ChIJy4gMPn5JqEcRFU-F3DqNaHE,2020-04-14,1,15,46,57
ChIJY4cJs5NLqEcR0t5ZrNWJu_0,2020-04-14,1,15,38,36
ChIJK2Q4gQRMqEcR9OXMJMXHImI,2020-04-14,1,15,80,52
ChIJFTzmwrJOqEcRfGw0qTBkYKE,2020-04-14,1,15,90,57
ChIJKSb_HvRLqEcRjhWv_Uk8bvw,2020-04-14,1,15,50,54
ChIJF6Y17vhLqEcR8wOoYTfus0U,2020-04-14,1,15,72,64
ChIJo2AGPUNJqEcRiwzueHw-gpM,2020-04-14,1,15,53,74
ChIJs1i-EFdJqEcRgnSgKCG9fhI,2020-04-14,1,15,37,71
ChIJUX4OZ19JqEcRlJRrkSnSC7k,2020-04-14,1,15,83,69
ChIJN7lN5r1LqEcR_EGduNP5-mU,2020-04-14,1,15,45,63
ChIJN6pXqe5LqEcRkb110_Yaeyg,2020-04-14,1,15,41,64
ChIJ-Ul0FnhLqEcRnRzRhXRKvnQ,2020-04-14,1,15,50,38
ChIJF-Ml5_VLqEcR96D7MNw0dVw,2020-04-14,1,15,30,38
ChIJAQ5IPYBLqEcRKdcH-_Vrs-4,2020-04-14,1,15,62,63
ChIJ7x66eO5JqEcRnD1pk9n72Ho,2020-04-14,1,15,23,34
ChIJOwzNtsNLqEcR5oI4qHhyuxU,2020-04-14,1,15,59,19
